,Performance Record,ADNI,AP,ARH,MDNI,MaxSur,MinSur,AvgSur,Day,Julian_date,date
3797,17,314,0,62.96,904,93.2,58.6,75.9,160,250,09-07
3798,17,208.29,0,62.54,883,96.8,70.3,80.23,161,251,09-08
3799,17,325.17,0,47.46,944,91.6,63.7,78.08,162,252,09-09
3800,17,313.42,0,41.92,913,88.1,63.7,74.44,163,253,09-10
3801,17,138.83,0,57.75,761,87.2,58.8,70.42,164,254,09-11
3802,17,231.75,0.01,76.13,848,87.2,67.9,75.08,165,255,09-12
3803,17,320.46,0,64.63,932,84.8,61.2,71.63,166,256,09-13
3804,17,310.42,0,41.83,919,93.8,62.4,75.37,167,257,09-14
3805,17,309.42,0,45.25,913,96.2,60.3,76.82,168,258,09-15
3806,17,283.33,0,64.46,890,92.8,64.8,78.08,169,259,09-16
3807,17,189.38,0,56.96,763,91.3,71.8,79.46,170,260,09-17
3808,17,306.13,0,60.42,911,90.2,68.2,77.88,171,261,09-18
3809,17,306.75,0,65.92,914,89.9,59,72.65,172,262,09-19
3810,17,299.54,0,56.46,909,92.4,58.1,74.16,173,263,09-20
3811,17,303,0,56.79,900,89.5,60.4,75.12,174,264,09-21
3812,17,267.17,0,62.5,851,93.5,64.2,77.01,175,265,09-22
3813,17,291.25,0,57.29,872,103.4,68.4,81.95,176,266,09-23
3814,17,294.5,0,62.5,875,94.5,69.8,81.52,177,267,09-24
3815,17,267.42,0,61.88,888,95.4,65.8,78.63,178,268,09-25
3816,17,179.29,0.02,71.79,776,88.7,73.7,79,179,269,09-26
3817,17,22.5,0.04,95,179,77.5,72.5,74.2,180,270,09-27
3818,17,76.75,0.02,84.21,396,81.1,69.3,74.17,181,271,09-28
3819,17,0.08,0.07,94.5,2,76.3,66.7,70.27,182,272,09-29
3820,17,0,0.23,97.42,0,76.1,71.7,74.25,183,273,09-30
3821,17,32.29,0,92.58,378,71.2,61.9,67.18,184,274,10-01
3822,17,223.71,0,83.33,886,68.1,53.8,61.28,185,275,10-02
3823,17,0,0.02,93.58,0,61.7,56.1,57.72,186,276,10-03
3824,17,61.75,0,90.46,508,62.2,53.2,57.35,187,277,10-04
3825,17,300.88,0,83.63,924,65.6,43.2,54.03,188,278,10-05
3826,17,299.96,0,74.04,926,63.8,44.6,53.21,189,279,10-06
3827,17,293.29,0,70.5,926,74.2,49.1,58.35,190,280,10-07
3828,17,299.79,0,73.42,936,71.5,50.7,60.99,191,281,10-08
3829,17,302.96,0,76.75,928,77.2,50.7,60.8,192,282,10-09
3830,17,295.08,0,76.88,923,80,53.4,63.94,193,283,10-10
3831,17,297.63,0,75,917,80.3,58.8,67.4,194,284,10-11
3832,17,298.17,0,80.04,920,81.3,62.4,69.55,195,285,10-12
3833,17,194.96,0,77.21,755,75.4,59,67.81,196,286,10-13
3834,17,260.13,0.01,90.46,873,72.6,58.1,64.18,197,287,10-14
3835,17,286.13,0,66.33,944,67.4,47.8,57.54,198,288,10-15
3836,17,292.79,0,61.17,958,64.7,47.7,55.39,199,289,10-16
3837,17,283.79,0,64.25,937,70.9,43.9,55.26,200,290,10-17
3838,17,269.25,0,67.88,922,75.1,50.5,61.04,201,291,10-18
3839,17,272.17,0,67.71,920,76.5,59.1,65.94,202,292,10-19
3840,17,67.83,0,87.25,554,73.8,54.3,61.48,203,293,10-20
3841,17,272.38,0,80.79,931,73.4,50.6,60.12,204,294,10-21
3842,17,282.75,0,67,947,64.7,48.6,56.98,205,295,10-22
3843,17,278.42,0,67.96,941,70.4,38.9,52.62,206,296,10-23
3844,17,254.42,0,73,878,76.2,49.2,60.13,207,297,10-24
3845,17,178.17,0.01,89.75,779,74.7,62,67.61,208,298,10-25
3846,17,204.79,0.02,91.33,732,79.4,67.4,72,209,299,10-26
3847,17,246.96,0.01,85.04,857,82.2,72.6,76.29,210,300,10-27
3848,17,7.63,0.02,90.83,87,77.9,72,74.15,211,301,10-28
3849,17,279.04,0,71.38,941,72.2,51.3,59.6,212,302,10-29
3850,17,279.25,0,67.79,949,61.1,39.7,58.105,213,303,10-30
3851,17,274.83,0,72.63,937,70.4,48.8,56.61,214,304,10-31
3852,18,367.75,0,71.13,1013,47.7,32.7,39.59,1,91,04-01
3853,18,369.63,0,55.83,1015,44.9,28.2,35.07,2,92,04-02
3854,18,368.96,0,53.83,1012,46.4,28.5,36.13,3,93,04-03
3855,18,331.21,0,55.54,1009,56.5,30.9,41.05,4,94,04-04
3856,18,338.88,0,66.54,970,56.2,38.9,46.49,5,95,04-05
3857,18,149.92,0,65.21,673,65.8,39.3,49.76,6,96,04-06
3858,18,315.33,0,68.25,953,70.8,51.1,60.51,7,97,04-07
3859,18,9,0.02,86.17,126,67.1,58.7,61.49,8,98,04-08
3860,18,114.71,0.02,90.13,831,75.2,60.3,65.99,9,99,04-09
3861,18,22.79,0.05,92.29,100,71.9,65.4,68.29,10,100,04-10
3862,18,0,0.03,94.08,0,65.4,49.1,57.41,11,101,04-11
3863,18,83.42,0,84.38,645,47.4,33.6,39.46,12,102,04-12
3864,18,133.17,0,80.38,555,49.4,33.4,40.54,13,103,04-13
3865,18,332.46,0,75.88,881,69.5,39.8,52.03,14,104,04-14
3866,18,0.29,0.01,85.5,2,62.2,53.1,57.59,15,105,04-15
3867,18,23.25,0.02,92.54,517,59.7,47,50.65,16,106,04-16
3868,18,10.79,0.01,92.83,179,71.5,43.2,51.48,17,107,04-17
3869,18,5.67,0.07,94.29,68,69,63.8,66.4,18,108,04-18
3870,18,2.29,0.04,87.83,11,61.8,36.1,40.61,19,109,04-19
3871,18,280.67,0,78.88,973,45.5,30.4,37.66,20,110,04-20
3872,18,268.79,0,73.08,770,54.1,33.3,41.09,21,111,04-21
3873,18,355.25,0,73.58,958,65.1,39.5,50.59,22,112,04-22
3874,18,45.63,0.01,82.58,287,64.3,52.2,57.18,23,113,04-23
3875,18,3.42,0.02,89.04,19,47.8,39.5,42.12,24,114,04-24
3876,18,376.63,0,77.38,990,50.5,36.4,42.3,25,115,04-25
3877,18,175.33,0,71.67,579,61.7,38.7,47.48,26,116,04-26
3878,18,195.71,0,85.5,921,60.4,43.9,51.93,27,117,04-27
3879,18,0.96,0.02,94.79,18,60.6,51.4,54.27,28,118,04-28
3880,18,332.08,0,88.63,889,69.3,46.3,56.43,29,119,04-29
3881,18,348.08,0,82.13,913,78.9,55.4,64.95,30,120,04-30
3882,18,346.04,0,72.04,924,78.8,58.5,68.66,31,121,05-01
3883,18,125.38,0.01,79.13,493,77,61.5,68.24,32,122,05-02
3884,18,66.54,0.03,90.29,419,70.3,55.3,63.35,33,123,05-03
3885,18,7.54,0.01,88.92,79,64.6,57,59.93,34,124,05-04
3886,18,11.88,0.01,91.13,94,60.4,50.8,55.08,35,125,05-05
3887,18,13.71,0.01,89.96,263,64,52,56.4,36,126,05-06
3888,18,258.54,0.01,84.17,877,73.2,55.2,62.94,37,127,05-07
3889,18,320.46,0,76.17,921,77.9,54,66.09,38,128,05-08
3890,18,65.67,0.01,77.21,627,71,58.6,64.86,39,129,05-09
3891,18,71.17,0,90.25,512,67.2,55.4,61.97,40,130,05-10
3892,18,225.75,0,80.29,933,61.7,45.1,52.57,41,131,05-11
3893,18,396.04,0,64.13,999,54.3,38.5,46.78,42,132,05-12
3894,18,385.88,0,63.08,976,62.8,39.4,50.2,43,133,05-13
3895,18,357.92,0,68.71,914,80.5,50.4,62.27,44,134,05-14
3896,18,269.17,0,64.13,878,81.4,63.9,72.25,45,135,05-15
3897,18,50.54,0.04,88.17,317,74.1,65.3,68.12,46,136,05-16
3898,18,197.54,0,82.38,878,75.6,61.2,66.68,47,137,05-17
3899,18,123.79,0,86.58,566,75.5,59.6,66.75,48,138,05-18
3900,18,343.96,0,85.17,910,82.2,61.7,71.19,49,139,05-19
3901,18,359.29,0,76.33,908,82.3,68.2,74.94,50,140,05-20
3902,18,110.71,0.01,85.38,627,79.3,65.1,71.37,51,141,05-21
3903,18,55.08,0.01,87.54,424,75.5,61.7,66.75,52,142,05-22
3904,18,29.96,0,88.96,370,66.7,51.2,57.97,53,143,05-23
3905,18,405.25,0,69.88,971,63.2,37.9,49.4,54,144,05-24
3906,18,10.38,0,77.63,229,59.1,46.6,51.43,55,145,05-25
3907,18,93.79,0,83.58,580,66.4,50.2,55.41,56,146,05-26
3908,18,87.38,0.03,89.33,573,76.6,56.3,63.49,57,147,05-27
3909,18,208.33,0.01,84.13,571,80,65.3,71.44,58,148,05-28
3910,18,298.17,0,78.63,864,80.6,67.3,73.68,59,149,05-29
3911,18,154.04,0.03,82.83,673,77.5,67.8,72.99,60,150,05-30
3912,18,34.79,0.01,89.63,270,75.2,68.2,71.86,61,151,05-31
3913,18,9.08,0.03,93.38,121,72.7,63.7,68.02,62,152,06-01
3914,18,16.92,0,88.92,121,68.3,58.8,62.14,63,153,06-02
3915,18,395.88,0,74.83,941,65.3,45.7,56.74,64,154,06-03
3916,18,352.29,0,73.92,921,72.2,49.6,59.96,65,155,06-04
3917,18,109.21,0,72,713,76.8,54.1,65.1,66,156,06-05
3918,18,338.92,0.01,79.33,904,75.2,61.9,68.27,67,157,06-06
3919,18,234.92,0.01,87.83,867,71.6,56.8,64.27,68,158,06-07
3920,18,315.5,0,74.17,907,79,52,64.93,69,159,06-08
3921,18,306,0,71.33,835,78.1,59,69.3,70,160,06-09
3922,18,119.54,0,87.58,733,74.5,61.3,67.26,71,161,06-10
3923,18,308.29,0.02,85.17,918,81.6,63.1,70.63,72,162,06-11
3924,18,293.63,0,83.42,757,86.8,68.9,76.8,73,163,06-12
3925,18,312.13,0.02,81.29,897,82.5,65.8,74.48,74,164,06-13
3926,18,370.96,0,76,915,81.2,55,67.13,75,165,06-14
3927,18,292.29,0,70.71,770,80.7,63.1,71.18,76,166,06-15
3928,18,54.83,0.02,85.92,317,78.4,64.6,70.85,77,167,06-16
3929,18,228.21,0,82.04,690,84.3,66.2,74.88,78,168,06-17
3930,18,369.75,0.01,78.83,904,81.1,62.8,72.45,79,169,06-18
3931,18,270.67,0,82.13,858,80.7,61.2,70.05,80,170,06-19
3932,18,381.88,0,71.71,886,83.2,63.1,72.98,81,171,06-20
3933,18,370.25,0,67.79,903,86.9,66.6,75.74,82,172,06-21
3934,18,98.83,0,79.29,510,80.9,70.5,75.86,83,173,06-22
3935,18,280.21,0,76.88,865,81.8,66.9,73.81,84,174,06-23
3936,18,133.54,0.01,88.67,629,83,64,71.35,85,175,06-24
3937,18,314.58,0,78.46,845,87.4,72.1,78.33,86,176,06-25
3938,18,160.46,0.01,85.25,699,82.1,70.3,76.23,87,177,06-26
3939,18,373.54,0,80.38,900,87.2,70.2,78.27,88,178,06-27
3940,18,388.75,0,67.46,918,82.1,67.1,75.55,89,179,06-28
3941,18,148.46,0.03,91.04,469,73.5,64.2,68.14,90,180,06-29
3942,18,145.96,0.01,88.63,785,72.4,59.8,65.91,91,181,06-30
3943,18,10.04,0.01,85.5,121,69.2,60.4,65.15,92,182,07-01
3944,18,1.08,0.02,95.42,22,66.3,59.4,62.23,93,183,07-02
3945,18,79.5,0.01,94.04,417,71.6,61,64.96,94,184,07-03
3946,18,358.58,0,78.46,907,78.2,53.8,67.39,95,185,07-04
3947,18,371.67,0,85.79,902,78.1,57,68.83,96,186,07-05
3948,18,75.79,0,88.21,579,79.4,63.9,70.15,97,187,07-06
3949,18,154.5,0,85.63,610,83.6,62.6,71.86,98,188,07-07
3950,18,98.92,0,77.83,564,86.1,70,76.22,99,189,07-08
3951,18,119.29,0.03,85.21,706,88.8,69.3,76.81,100,190,07-09
3952,18,259.83,0.02,88.71,682,86,71.8,78.54,101,191,07-10
3953,18,378.96,0,71.88,915,77.6,60.4,70.39,102,192,07-11
3954,18,390.42,0,68.88,920,79.5,54.9,67.11,103,193,07-12
3955,18,371.13,0,77.83,910,80.7,58.1,68.98,104,194,07-13
3956,18,366.04,0,80,908,85.2,63.5,73.79,105,195,07-14
3957,18,348.79,0,81.5,859,86,69.1,77.89,106,196,07-15
3958,18,357.54,0,81.71,900,86.9,67.3,78.32,107,197,07-16
3959,18,357.33,0,75.83,898,90.8,66,79.35,108,198,07-17
3960,18,346.38,0.01,83.42,863,87.3,66.4,78.67,109,199,07-18
3961,18,352.17,0,73.88,863,90.3,73.8,81.49,110,200,07-19
3962,18,292.04,0.01,72.21,822,86,72.1,79.83,111,201,07-20
3963,18,80.58,0,85.79,612,81.1,60.1,71.55,112,202,07-21
3964,18,289.79,0.01,87.46,862,83.9,64.6,73.15,113,203,07-22
3965,18,303.21,0,75.29,910,85.9,70.2,76.74,114,204,07-23
3966,18,346.96,0,69.04,925,76.4,57.2,66.14,115,205,07-24
3967,18,354.71,0,71.38,913,78.4,50.9,64.43,116,206,07-25
3968,18,70.33,0,78.92,529,74.6,52.1,63.26,117,207,07-26
3969,18,78.17,0,84.96,606,69.7,57.2,63.96,118,208,07-27
3970,18,273.21,0,69.13,920,72.1,48.4,59.6,119,209,07-28
3971,18,354.08,0,70.21,916,76.6,50,63.96,120,210,07-29
3972,18,2.63,0.02,84.75,57,73.7,57.2,61.53,121,211,07-30
3973,18,32.71,0.01,93.04,364,78,63.3,68.08,122,212,07-31
3974,18,344.29,0,78.25,907,80,61.3,70.33,123,213,08-01
3975,18,129.38,0.01,73.92,568,82.3,57.6,70.31,124,214,08-02
3976,18,171.29,0.01,85.25,812,81.9,63.5,72.22,125,215,08-03
3977,18,336.58,0,69.17,912,79.2,52,67.05,126,216,08-04
3978,18,311.67,0,71.96,899,79.7,49.8,65.04,127,217,08-05
3979,18,197.96,0,78.29,654,84.4,62.1,72.3,128,218,08-06
3980,18,132.5,0.01,89.04,572,86.9,70.5,75.94,129,219,08-07
3981,18,106.58,0.01,94.5,599,80.9,68.7,73.97,130,220,08-08
3982,18,272.83,0,74.13,907,81.4,56.8,69.95,131,221,08-09
3983,18,342.13,0,70.63,905,83.3,63,72.61,132,222,08-10
3984,18,339.17,0,68.88,902,82.5,58.5,70.32,133,223,08-11
3985,18,173.79,0,69.13,671,84.2,57.8,70.73,134,224,08-12
3986,18,298.25,0,76.13,856,76.7,63.3,69.85,135,225,08-13
3987,18,346.13,0,70.38,928,72.4,47.5,59.7,136,226,08-14
3988,18,285.79,0,68.58,810,76.3,45.2,61.22,137,227,08-15
3989,18,263.13,0.01,67.46,889,76.9,55,64.43,138,228,08-16
3990,18,225.83,0,56.96,841,80.3,58.7,67.81,139,229,08-17
3991,18,332.63,0,67.96,900,83.7,57.2,69.45,140,230,08-18
3992,18,308.92,0,67.58,900,88.2,54.7,70.29,141,231,08-19
3993,18,332.54,0,62.67,902,87.3,57.3,72.16,142,232,08-20
3994,18,329.79,0,63.25,902,89.3,61.7,74.33,143,233,08-21
3995,18,120.79,0.01,70.38,666,82,66.9,73.8,144,234,08-22
3996,18,308.46,0,74.79,898,86.1,63.4,73.62,145,235,08-23
3997,18,334.71,0,60.96,907,89.6,57.2,72.97,146,236,08-24
3998,18,327.83,0,52.08,896,89.5,62.4,74.54,147,237,08-25
3999,18,314.08,0,58.54,895,92.4,67,78.05,148,238,08-26
4000,18,318.04,0,53.88,890,95.1,71.2,82.11,149,239,08-27
4001,18,323.75,0,40.96,892,97.7,76.1,84.96,150,240,08-28
4002,18,177.71,0,69.67,819,94.3,69.2,79.13,151,241,08-29
4003,18,240.33,0,58.92,895,97.3,63,77.31,152,242,08-30
4004,18,233.38,0,53.71,844,99.1,66.6,84.12,153,243,08-31
4005,18,264.33,0,65.63,889,91.4,59.4,76.55,154,244,09-01
4006,18,268.46,0,57.38,906,86.7,64.2,75.39,155,245,09-02
4007,18,168.38,0,68.42,731,78.9,56.7,68.13,156,246,09-03
4008,18,337,0,63.67,936,86.6,49.7,66.19,157,247,09-04
4009,18,324.08,0,46.33,919,96.2,59.7,73.62,158,248,09-05
4010,18,221.29,0,44.5,804,90.3,62.1,75.15,159,249,09-06
4011,18,310.71,0,44.63,906,91.3,60.8,74.86,160,250,09-07
4012,18,100.29,0,61.58,790,91,64,76.3,161,251,09-08
4013,18,307.88,0,56.33,859,99.3,68.3,81.17,162,252,09-09
4014,18,284.88,0,45.33,890,99.7,73,86.59,163,253,09-10
4015,18,312.83,0,46.13,894,98.2,71.1,84.12,164,254,09-11
4016,18,172.17,0,51.5,805,89,71.4,78.72,165,255,09-12
4017,18,116.67,0,61.67,732,75.6,57.5,63.67,166,256,09-13
4018,18,343.46,0,55.83,986,76.2,43,58.3,167,257,09-14
4019,18,226.58,0,39.25,894,81.4,50.9,63.21,168,258,09-15
4020,18,283.71,0,72.42,909,72.9,54.5,63.54,169,259,09-16
4021,18,44.08,0,70.25,305,76.5,49.8,61.92,170,260,09-17
4022,18,250.08,0,56.58,860,85.2,59.9,70.29,171,261,09-18
4023,18,194.13,0.01,76.04,833,89.7,68,75.94,172,262,09-19
4024,18,8.58,0.01,79.13,189,80.4,68.8,72.49,173,263,09-20
4025,18,311.79,0,55.67,933,71.9,52.7,62.98,174,264,09-21
4026,18,310.17,0,61.13,940,73.8,46.8,59.12,175,265,09-22
4027,18,304.75,0,53,950,76.3,46.4,60.34,176,266,09-23
4028,18,291.33,0,57.38,932,80.3,49.3,63.19,177,267,09-24
4029,18,279.29,0,51.04,905,82.5,55.2,69.11,178,268,09-25
4030,18,299.75,0,47.88,932,83.8,54.9,68.11,179,269,09-26
4031,18,300.42,0,42.58,944,83.7,54.3,67.83,180,270,09-27
4032,18,224.29,0,52,751,82.3,58.1,68.81,181,271,09-28
4033,18,142.67,0.01,62.92,800,76.3,60.3,68.72,182,272,09-29
4034,18,169.54,0,78.29,849,76.1,54.3,62.3,183,273,09-30
4035,18,56.33,0,83.67,513,75.3,60.8,65.32,184,274,10-01
4036,18,265.17,0,74.04,878,86.3,62.4,71.8,185,275,10-02
4037,18,130.17,0.09,77,697,80.3,67.7,72.59,186,276,10-03
4038,18,271.88,0,70.71,866,85.1,64.8,72.94,187,277,10-04
4039,18,197.08,0.01,82.54,847,83.2,69.4,74.09,188,278,10-05
4040,18,259.79,0.03,72.17,945,71.2,52.2,60.58,189,279,10-06
4041,18,180.04,0,69.54,795,64.7,42.3,51.56,190,280,10-07
4042,18,287.54,0,58.71,931,72.9,47.3,58.03,191,281,10-08
4043,18,292.88,0,57.5,944,73.6,47.8,59.53,192,282,10-09
4044,18,146.33,0,73.25,797,74.4,54.5,62.08,193,283,10-10
4045,18,54.92,0,68.42,501,72.1,54.8,63.23,194,284,10-11
4046,18,148.96,0,69.46,787,75.3,58.9,64.75,195,285,10-12
4047,18,295.71,0,54.17,944,68.9,49.1,59.02,196,286,10-13
4048,18,266.54,0,50.21,923,67.1,43.3,54.27,197,287,10-14
4049,18,10.04,0.01,68.96,182,66.4,55.2,59.55,198,288,10-15
4050,18,280.46,0,70.17,931,64.2,45.4,54.95,199,289,10-16
4051,18,123.5,0,67.58,567,58.9,44.4,50.05,200,290,10-17
4052,18,277.42,0,61.71,922,60.3,45.3,51.45,201,291,10-18
4053,18,282.58,0,67.04,940,53.3,39,46.34,202,292,10-19
4054,18,269.79,0,58.63,907,64.9,41,50.39,203,293,10-20
4055,18,31.38,0,61.79,406,56.9,47.5,52.08,204,294,10-21
4056,18,128.83,0.01,57.79,847,51.5,34.6,40.08,205,295,10-22
4057,18,58.29,0,85.42,625,44.5,34.4,38.18,206,296,10-23
4058,18,123.67,0,68.63,733,41.8,32.6,37.34,207,297,10-24
4059,18,295.13,0,61.08,968,49.1,28.6,37.38,208,298,10-25
4060,18,221.5,0,54.5,899,57.8,37.4,44.25,209,299,10-26
4061,18,290.04,0,59.5,961,55,34.6,44.46,210,300,10-27
4062,18,267.88,0,51.71,944,60.3,34.9,45.76,211,301,10-28
4063,18,45.67,0,65.17,454,56.1,41.3,47.74,212,302,10-29
4064,18,0.25,0.02,93.21,5,62.5,50.1,55.195,213,303,10-30
4065,18,0,0.06,93.88,0,64.1,60.4,62.65,214,304,10-31
4066,19,327.58,0,47.58,961,80.6,55,65.97,1,91,04-01
4067,19,223.88,0,62.5,945,75.3,51.8,63.9,2,92,04-02
4068,19,297.17,0,54.54,1009,58,41.1,49.76,3,93,04-03
4069,19,361.21,0,39.29,1018,62.4,34.4,45.38,4,94,04-04
4070,19,343.67,0,44.83,969,66.5,44.5,54.45,5,95,04-05
4071,19,4.46,0,80.5,61,61.6,47.8,54.28,6,96,04-06
4072,19,315.38,0,82.92,907,75.5,59.6,65.15,7,97,04-07
4073,19,50.33,0,82.33,360,63.5,48.4,53.52,8,98,04-08
4074,19,15.33,0,85.46,243,62.6,45.4,54.3,9,99,04-09
4075,19,372.21,0,53.79,1011,66.4,36.3,49.22,10,100,04-10
4076,19,327.29,0,40.75,962,73.8,46,58.01,11,101,04-11
4077,19,65.5,0.01,73.17,606,70.9,51.8,60.17,12,102,04-12
4078,19,101.58,0.01,59.21,424,67.2,49,59.04,13,103,04-13
4079,19,207.67,0,45.21,691,68,46.3,55.48,14,104,04-14
4080,19,138.79,0,63.67,735,60.9,50.5,56.03,15,105,04-15
4081,19,210.92,0.01,81.21,872,76.5,50.8,60.02,16,106,04-16
4082,19,81.71,0,79.13,484,74.1,58.8,65.15,17,107,04-17
4083,19,152.75,0.02,77.88,681,73.3,58.8,65.4,18,108,04-18
4084,19,19.88,0.02,87.17,273,69.4,49.8,55.49,19,109,04-19
4085,19,345.54,0,54.83,1012,58,40.3,48.69,20,110,04-20
4086,19,372.46,0,48.04,994,68.3,41.2,53.3,21,111,04-21
4087,19,376.83,0,43.17,1008,64.6,37.4,50.67,22,112,04-22
4088,19,21.08,0,50.63,221,56.5,46.1,50.5,23,113,04-23
4089,19,7.75,0,79.63,123,65.2,53.3,57.36,24,114,04-24
4090,19,33.79,0.02,88.79,228,64.5,54.5,58.75,25,115,04-25
4091,19,1.63,0,83.75,19,54.7,47.3,50.17,26,116,04-26
4092,19,200.96,0,71.58,634,63,43.7,52.65,27,117,04-27
4093,19,357.33,0,58.33,969,69.2,45.7,55.95,28,118,04-28
4094,19,379.25,0,59.58,974,69.9,47.8,58.71,29,119,04-29
4095,19,382.54,0,51.88,981,73.7,44.4,58.28,30,120,04-30
4096,19,310.38,0,45.42,869,77.9,52.2,63.16,31,121,05-01
4097,19,196.08,0,58.08,910,79.4,59,66.45,32,122,05-02
4098,19,290.58,0,55.46,886,84.2,64.2,72.4,33,123,05-03
4099,19,69.33,0.01,66.08,410,80.7,64.2,69.68,34,124,05-04
4100,19,258.96,0.03,78.5,833,76.4,59.2,66.77,35,125,05-05
4101,19,2.79,0.01,86.58,61,73,61.2,64.9,36,126,05-06
4102,19,21.17,0.01,85.79,401,73.2,66.6,69.17,37,127,05-07
4103,19,229.88,0,83.79,855,74,51.1,62.12,38,128,05-08
4104,19,154.46,0,79.58,820,72.4,53.1,63.01,39,129,05-09
4105,19,38.75,0.01,87.04,381,71.2,62,65.72,40,130,05-10
4106,19,397.92,0,57.71,979,62.7,40.8,51.07,41,131,05-11
4107,19,398.58,0,59.92,973,70.2,37.8,54.07,42,132,05-12
4108,19,209.42,0,62.13,840,68.7,47.7,57.97,43,133,05-13
4109,19,25.88,0.02,89.83,283,75.2,55.9,61.03,44,134,05-14
4110,19,211.08,0.02,88.71,730,75.7,60.4,68.75,45,135,05-15
4111,19,161.63,0.01,86.21,824,77.3,64,69.15,46,136,05-16
4112,19,373.46,0.01,79.25,936,78.8,57.7,67.2,47,137,05-17
4113,19,371.63,0,64.42,954,75.3,53.1,62.45,48,138,05-18
4114,19,120,0,69.75,830,62.9,44.4,50.95,49,139,05-19
4115,19,2.71,0.03,90,37,53.5,45.5,49.13,50,140,05-20
4116,19,379.25,0,72.04,964,68.3,37.4,51.3,51,141,05-21
4117,19,27.21,0,71.96,360,64.1,48.5,55.07,52,142,05-22
4118,19,6.63,0,83.13,88,64,51.8,57.69,53,143,05-23
4119,19,5.29,0.04,94.63,42,67.6,60.3,62.96,54,144,05-24
4120,19,35.21,0.01,93.63,388,72.9,55,62.68,55,145,05-25
4121,19,337.75,0,82.38,916,74.7,58.3,66.48,56,146,05-26
4122,19,374.33,0,71,927,79.1,52.5,66.32,57,147,05-27
4123,19,82.83,0.02,79.92,536,76.8,59.9,66.97,58,148,05-28
4124,19,50.54,0.01,91.33,328,76.3,63.1,68.78,59,149,05-29
4125,19,8.63,0,84.92,160,74.9,52.5,58.82,60,150,05-30
4126,19,3.46,0,87.13,42,64.7,52.6,58.54,61,151,05-31
4127,19,234.08,0,78.58,917,72.5,55.8,62.98,62,152,06-01
4128,19,235.58,0.01,80.58,783,82.3,58.8,67.12,63,153,06-02
4129,19,208.83,0.01,86.63,675,83.5,68.2,74.54,64,154,06-03
4130,19,310.71,0.02,87.17,873,84.4,67.1,74.86,65,155,06-04
4131,19,153.38,0.05,84.63,782,82.2,65.7,73.38,66,156,06-05
4132,19,341.79,0,79.54,917,86.5,66.7,75.09,67,157,06-06
4133,19,353.21,0,67.96,874,89.7,72.1,80.11,68,158,06-07
4134,19,376.71,0,68.08,928,85.2,61.2,74.12,69,159,06-08
4135,19,359.46,0,60.79,936,92.8,62.4,75.82,70,160,06-09
4136,19,356.42,0,61.46,923,94,73,81.92,71,161,06-10
4137,19,192.54,0.04,73.75,834,90.8,68.5,77.97,72,162,06-11
4138,19,18.5,0.02,92.83,153,73.8,62.6,65.6,73,163,06-12
4139,19,118.58,0.01,90.13,720,77.9,57.2,66.62,74,164,06-13
4140,19,77.21,0.02,94,486,81.4,67.7,72.16,75,165,06-14
4141,19,18.5,0.03,95.21,124,75.6,67.8,71.31,76,166,06-15
4142,19,110.17,0,90.08,538,74.5,62.2,67.99,77,167,06-16
4143,19,329.04,0.01,87,896,82.7,65.7,73.86,78,168,06-17
4144,19,144.08,0,84.75,487,82.3,65.3,74.9,79,169,06-18
4145,19,321.08,0,82.38,930,82.9,64.8,73.17,80,170,06-19
4146,19,390.71,0,69.75,924,94.5,71.8,80.48,81,171,06-20
4147,19,374.08,0,69.13,889,91.8,72.5,81.47,82,172,06-21
4148,19,380.83,0,68.67,933,95.8,76.3,84.21,83,173,06-22
4149,19,374.25,0,60.25,899,91.4,67.5,77.59,84,174,06-23
4150,19,359.17,0,64.54,927,93.6,71.7,80.82,85,175,06-24
4151,19,364.33,0,52.71,903,94.7,75,85.31,86,176,06-25
4152,19,267.96,0.01,76.71,868,89.5,66.2,75.72,87,177,06-26
4153,19,386.17,0,73.79,915,84.1,60.3,71.73,88,178,06-27
4154,19,386.83,0,56.08,915,88.7,67.8,76.65,89,179,06-28
4155,19,388.08,0,58.13,917,87,63,75.24,90,180,06-29
4156,19,347.13,0,55.08,906,95.3,62.6,77.88,91,181,06-30
4157,19,283.71,0,49.29,904,95.9,73.8,83.68,92,182,07-01
4158,19,186.29,0.01,78.08,557,89.9,70.2,77.67,93,183,07-02
4159,19,56.83,0,86.25,372,78.7,67.1,71.07,94,184,07-03
4160,19,339.79,0,73.04,837,84.5,59.9,71.35,95,185,07-04
4161,19,353.71,0,62.25,887,95.6,72.1,80.77,96,186,07-05
4162,19,68.67,0.15,69.38,555,90.2,70.4,81.34,97,187,07-06
4163,19,236.42,0.03,71.42,856,71,61,66.88,98,188,07-07
4164,19,194.29,0,78.75,723,76.3,57.1,64.65,99,189,07-08
4165,19,160.5,0,81.75,770,76.5,59.2,69.02,100,190,07-09
4166,19,124.25,0,83.75,666,82.1,62.3,70.19,101,191,07-10
4167,19,370.38,0,76.96,910,94.3,71.2,80.23,102,192,07-11
4168,19,368.38,0,67.46,913,95.7,73.8,83.48,103,193,07-12
4169,19,341,0,61.92,853,101.8,75.6,86.84,104,194,07-13
4170,19,137.5,0,65.83,616,94.4,74.1,84.31,105,195,07-14
4171,19,98.29,0.02,71.38,555,90.3,75.2,80.31,106,196,07-15
